transaction_id,account_id,transaction_date,amount,type,channel,merchant,location
23110,1375,2024-07-25 22:28:00,697592.92,Debit,Online,Aung San Market,Yangon
23111,1375,2025-03-21 16:01:08,176247.38,Debit,Online,MPT Merchant,Taunggyi
23112,1375,2025-04-11 05:01:26,1783242.96,Credit,POS,Unknown,Naypyidaw
23113,1375,2025-01-09 20:30:39,4493574.71,Debit,ATM,MPT Merchant,Myitkyina
23114,1375,2024-07-20 20:45:11,1698133.37,Debit,POS,Aung San Market,Yangon
23115,1375,2025-03-19 21:06:38,4756556.32,Credit,POS,Unknown,Yangon
23116,1375,2025-02-24 19:23:25,3185195.28,Credit,POS,Unknown,Taunggyi
23117,1375,2024-10-20 15:02:33,2332991.81,Credit,POS,Unknown,Taunggyi
23118,1375,2024-08-17 12:54:45,4548749.44,Debit,ATM,Myanmar Plaza,Yangon
23119,1375,2025-03-24 21:03:21,3669128.96,Debit,Branch,KBZ Pay Merchant,Monywa
23120,1375,2025-03-09 14:46:11,2195782.97,Debit,ATM,MPT Merchant,Monywa
23121,1375,2025-01-21 03:27:12,4620231.38,Debit,Branch,Myanmar Plaza,Yangon
23122,1375,2024-12-02 02:16:21,2555580.75,Debit,Branch,Junction Square,Yangon
23123,1375,2024-07-01 06:35:16,2502181.64,Debit,ATM,Junction Square,Yangon
23124,1375,2025-01-14 03:02:25,1277257.59,Credit,Online,Unknown,Naypyidaw
23125,1375,2024-12-21 04:14:38,805966.25,Debit,ATM,Wave Pay Merchant,Naypyidaw
23126,1375,2025-04-07 20:27:46,1446957.92,Debit,ATM,Aung San Market,Yangon
23127,1375,2024-09-14 01:22:07,751933.82,Debit,POS,Junction Square,Yangon
23128,1375,2024-08-19 16:48:15,4343517.38,Debit,ATM,Aung San Market,Yangon
23129,1376,2023-02-10 14:25:34,2971579.88,Debit,ATM,Mytel Payment,Mandalay
23130,1376,2024-12-22 23:15:08,1839660.16,Credit,Online,Unknown,Sittwe
23131,1376,2023-03-29 22:42:14,2379670.71,Debit,POS,Aung San Market,Yangon
23132,1376,2024-05-29 07:15:28,4681464.48,Debit,Online,Wave Pay Merchant,Naypyidaw
23133,1376,2023-01-21 18:40:39,4335548.03,Debit,Branch,Junction Square,Yangon
23134,1376,2023-03-20 09:47:51,3119160.1,Debit,Online,Junction Square,Yangon
23135,1376,2025-03-20 20:17:51,455109.42,Debit,Online,MPT Merchant,Sittwe
23136,1376,2022-11-06 13:59:38,3830427.54,Credit,ATM,Unknown,Yangon
23137,1376,2024-12-04 20:54:05,2056513.85,Debit,ATM,KBZ Pay Merchant,Myitkyina
23138,1376,2024-07-10 03:53:26,3308766.65,Debit,POS,Mytel Payment,Sittwe
23139,1376,2022-11-18 22:31:24,4962285.87,Debit,Online,Online Shop MM,Mandalay
23140,1376,2023-08-04 00:20:21,78924.9,Debit,Online,Wave Pay Merchant,Mandalay
23141,1376,2023-12-04 05:12:58,1936584.1,Debit,ATM,Myanmar Plaza,Yangon
23142,1376,2024-12-23 15:08:01,4066903.02,Debit,Online,Wave Pay Merchant,Sittwe
23143,1376,2023-02-08 13:28:13,4306541.06,Credit,POS,Unknown,Sittwe
23144,1376,2023-02-03 14:51:08,3818161.36,Credit,ATM,Unknown,Sittwe
23145,1376,2023-04-15 11:45:20,1990571.45,Credit,Online,Unknown,Taunggyi
23146,1378,2024-03-05 14:13:33,3057974.87,Debit,Online,Mytel Payment,Bago
23147,1378,2025-02-17 15:33:12,1108917.26,Debit,ATM,Aung San Market,Yangon
23148,1378,2022-12-17 10:57:26,1162038.11,Debit,Branch,Online Shop MM,Bago
23149,1378,2024-04-12 13:26:43,1651266.53,Debit,POS,KBZ Pay Merchant,Myitkyina
23150,1378,2024-02-16 19:17:12,2515861.14,Credit,Online,Unknown,Mawlamyine
23151,1378,2024-09-21 17:47:33,948547.52,Debit,Branch,Wave Pay Merchant,Mawlamyine
23152,1378,2023-03-13 04:48:29,4162314.82,Credit,Branch,Unknown,Sittwe
23153,1378,2023-07-25 18:11:48,1712365.78,Credit,Branch,Unknown,Yangon
23154,1378,2023-12-03 19:49:48,479727.51,Debit,Online,City Mart,Yangon
23155,1378,2024-02-16 19:01:06,4718791.45,Debit,ATM,Online Shop MM,Monywa
23156,1378,2024-07-18 16:31:26,2223058.11,Credit,Online,Unknown,Naypyidaw
23157,1378,2024-06-25 20:46:51,3781168.64,Credit,ATM,Unknown,Pathein
23158,1378,2022-10-28 10:29:29,838143.43,Debit,ATM,Wave Pay Merchant,Mawlamyine
23159,1378,2024-02-25 00:51:22,3639752.4,Credit,POS,Unknown,Monywa
23160,1378,2023-10-10 03:21:30,1312164.32,Credit,ATM,Unknown,Mawlamyine
23161,1379,2024-07-25 08:45:01,4415036.93,Debit,Online,Junction Square,Yangon
23162,1379,2024-10-22 14:57:49,3758813.41,Debit,Online,Ocean Supercenter,Yangon
23163,1379,2024-11-04 08:41:28,4838208.66,Credit,POS,Unknown,Naypyidaw
23164,1379,2025-03-25 22:39:57,3648283.39,Credit,Branch,Unknown,Mandalay
23165,1379,2025-03-16 01:16:34,1778387.54,Credit,Branch,Unknown,Sittwe
23166,1379,2024-08-25 23:09:14,2022542.26,Debit,Online,Junction Square,Yangon
23167,1379,2024-11-26 15:04:22,1718810.97,Debit,ATM,MPT Merchant,Mawlamyine
23168,1379,2024-11-05 11:15:21,3870053.09,Debit,POS,Junction Square,Yangon
23169,1379,2024-08-03 04:25:11,3504689.26,Credit,POS,Unknown,Bago
23170,1379,2025-03-28 04:51:33,359280.38,Debit,POS,Ocean Supercenter,Yangon
23171,1379,2024-07-30 13:14:32,4567231.63,Debit,ATM,City Mart,Yangon
23172,1379,2024-09-19 05:08:03,2809957.02,Debit,Branch,Online Shop MM,Pathein
23173,1379,2025-04-09 15:08:11,375561.0,Credit,ATM,Unknown,Sittwe
23174,1379,2025-04-05 10:34:00,2397813.97,Debit,ATM,Online Shop MM,Bago
23175,1380,2024-10-04 04:33:16,227386.03,Credit,POS,Unknown,Yangon
23176,1380,2024-06-12 12:41:32,4959913.95,Debit,ATM,MPT Merchant,Taunggyi
23177,1380,2024-09-18 06:15:21,2185362.79,Debit,ATM,KBZ Pay Merchant,Taunggyi
23178,1380,2024-01-22 10:42:58,744868.2,Debit,Branch,KBZ Pay Merchant,Yangon
23179,1380,2024-03-13 16:58:32,1034359.54,Credit,Online,Unknown,Mandalay
23180,1380,2023-04-11 20:35:24,4963887.06,Credit,Branch,Unknown,Myitkyina
23181,1380,2023-06-22 15:26:45,652230.17,Debit,Branch,City Mart,Yangon
23182,1380,2023-05-22 05:58:50,4277343.87,Credit,ATM,Unknown,Mandalay
23183,1380,2024-10-01 07:40:08,3918590.53,Debit,Online,Ocean Supercenter,Yangon
23184,1380,2023-11-10 04:26:13,4386113.83,Credit,Online,Unknown,Monywa
23185,1380,2024-03-15 16:56:23,1029640.4,Debit,POS,Aung San Market,Yangon
23186,1380,2025-01-09 03:51:31,2694030.43,Credit,ATM,Unknown,Mandalay
23187,1380,2024-08-12 16:59:42,2985972.33,Credit,ATM,Unknown,Monywa
23188,1380,2023-07-29 13:40:15,3504795.31,Credit,Branch,Unknown,Myitkyina
23189,1380,2024-11-17 23:00:22,2407032.27,Credit,POS,Unknown,Yangon
23190,1380,2024-02-16 12:01:28,1870816.41,Credit,POS,Unknown,Pathein
23191,1381,2022-05-14 13:18:00,123201.44,Debit,Branch,Ocean Supercenter,Yangon
23192,1381,2023-02-02 13:31:14,4814233.53,Credit,ATM,Unknown,Mandalay
23193,1381,2025-02-26 12:01:24,4343070.89,Debit,Branch,Online Shop MM,Mawlamyine
23194,1381,2024-04-19 14:32:36,2149044.47,Credit,Online,Unknown,Mawlamyine
23195,1381,2020-09-10 23:25:33,2502813.05,Credit,POS,Unknown,Pathein
23196,1381,2020-11-03 01:32:46,3844478.32,Debit,ATM,Ocean Supercenter,Mandalay
23197,1381,2021-08-27 18:32:04,3433581.52,Credit,Online,Unknown,Mawlamyine
23198,1381,2021-11-13 20:34:00,2600740.27,Debit,ATM,Online Shop MM,Taunggyi
23199,1381,2022-04-07 17:28:56,2242673.67,Debit,ATM,Myanmar Plaza,Yangon
23200,1381,2024-07-07 19:01:52,1527496.68,Debit,Online,KBZ Pay Merchant,Taunggyi
23201,1381,2020-04-01 15:54:29,3507253.58,Credit,Online,Unknown,Yangon
23202,1381,2025-02-11 22:46:32,4749964.86,Debit,Online,Junction Square,Yangon
23203,1381,2024-06-25 08:10:07,3966759.22,Credit,POS,Unknown,Mawlamyine
23204,1381,2022-11-29 21:45:18,1977416.85,Debit,Branch,Junction Square,Yangon
23205,1381,2025-03-14 03:01:08,880157.58,Debit,Online,Myanmar Plaza,Yangon
23206,1381,2023-11-11 16:11:24,4715779.65,Credit,ATM,Unknown,Pathein
23207,1381,2024-02-12 04:17:29,4987359.55,Debit,ATM,Myanmar Plaza,Yangon
23208,1381,2021-01-28 21:40:47,1486773.24,Debit,Branch,City Mart,Mandalay
23209,1381,2021-12-19 02:09:09,4976525.83,Debit,Branch,Ocean Supercenter,Yangon
23210,1381,2021-01-20 15:22:27,133831.19,Debit,Branch,MPT Merchant,Mandalay
23211,1381,2024-09-06 05:30:23,4716192.64,Debit,Online,Myanmar Plaza,Yangon
23212,1381,2024-10-23 01:48:57,1448722.02,Debit,ATM,Wave Pay Merchant,Bago
23213,1381,2021-04-06 22:40:30,3697332.0,Credit,ATM,Unknown,Pathein
23214,1381,2024-05-06 22:20:53,2241594.34,Debit,ATM,Wave Pay Merchant,Bago
23215,1381,2024-12-31 11:16:54,621861.17,Debit,POS,MPT Merchant,Pathein
23216,1381,2021-10-27 13:10:34,575089.33,Credit,ATM,Unknown,Mawlamyine
23217,1381,2023-12-18 23:57:43,311209.3,Debit,Branch,Myanmar Plaza,Yangon
23218,1381,2021-08-12 04:06:34,255298.36,Credit,Online,Unknown,Pathein
23219,1381,2025-01-02 17:43:53,2602329.9,Credit,Online,Unknown,Monywa
23220,1381,2022-02-27 23:51:24,3868588.55,Debit,ATM,Myanmar Plaza,Yangon
23221,1382,2023-01-30 21:46:58,1035825.36,Debit,Online,Myanmar Plaza,Yangon
23222,1382,2023-01-30 20:57:23,446060.44,Debit,Branch,Aung San Market,Yangon
23223,1382,2024-01-10 04:40:41,3994621.48,Debit,POS,Mytel Payment,Mawlamyine
23224,1382,2022-11-08 03:23:43,4647959.16,Credit,Branch,Unknown,Mawlamyine
23225,1382,2022-09-24 17:58:02,668708.2,Credit,Online,Unknown,Naypyidaw
23226,1382,2024-02-17 12:27:44,3124194.97,Credit,POS,Unknown,Yangon
23227,1382,2024-01-24 22:31:48,4948159.56,Debit,POS,Wave Pay Merchant,Taunggyi
23228,1382,2023-01-08 19:28:24,1195126.94,Debit,POS,Aung San Market,Yangon
23229,1382,2024-11-26 23:15:19,1471811.98,Credit,Online,Unknown,Taunggyi
23230,1382,2023-11-10 05:41:04,1747094.59,Credit,POS,Unknown,Taunggyi
23231,1382,2023-06-13 11:39:33,3670568.71,Debit,Branch,KBZ Pay Merchant,Yangon
23232,1382,2024-03-10 13:48:40,475079.67,Credit,Branch,Unknown,Naypyidaw
23233,1382,2023-09-04 22:18:20,331356.37,Debit,Branch,MPT Merchant,Monywa
23234,1382,2024-12-21 03:40:15,2931151.18,Debit,Online,MPT Merchant,Mandalay
23235,1382,2025-01-18 05:58:42,1432366.23,Debit,POS,Mytel Payment,Monywa
23236,1382,2024-03-15 09:22:19,3198533.62,Credit,Online,Unknown,Yangon
23237,1382,2024-10-26 10:37:51,304569.04,Debit,Online,Online Shop MM,Naypyidaw
23238,1382,2022-07-21 10:57:16,1764924.36,Debit,POS,Ocean Supercenter,Yangon
23239,1384,2025-01-05 19:56:16,1147660.5,Debit,Branch,Aung San Market,Yangon
23240,1384,2024-08-26 01:42:46,832728.81,Debit,ATM,Junction Square,Yangon
23241,1384,2024-08-02 21:32:49,470392.35,Debit,ATM,Aung San Market,Yangon
23242,1384,2025-04-06 18:14:41,1479715.52,Debit,POS,City Mart,Yangon
23243,1384,2024-12-04 12:47:21,2551169.54,Debit,Online,KBZ Pay Merchant,Myitkyina
23244,1384,2024-12-15 20:12:59,3602800.14,Debit,Online,MPT Merchant,Pathein
23245,1384,2024-08-17 07:20:46,1271826.87,Debit,Branch,Mytel Payment,Monywa
23246,1384,2024-07-28 12:37:39,4218573.39,Debit,Branch,Mytel Payment,Yangon
23247,1384,2025-03-30 07:30:09,4092038.89,Debit,Branch,KBZ Pay Merchant,Monywa
23248,1384,2024-10-29 03:57:23,3264819.75,Credit,ATM,Unknown,Monywa
23249,1384,2024-11-26 02:28:37,1938706.18,Debit,Branch,MPT Merchant,Yangon
23250,1384,2024-12-28 15:45:28,1884019.99,Credit,Branch,Unknown,Taunggyi
23251,1385,2022-12-05 19:45:52,1125235.12,Debit,POS,Online Shop MM,Taunggyi
23252,1385,2024-10-10 02:09:32,2881707.94,Credit,ATM,Unknown,Monywa
23253,1385,2023-01-06 12:38:20,3488637.14,Credit,Branch,Unknown,Sittwe
23254,1385,2024-07-24 21:38:04,1001779.14,Credit,ATM,Unknown,Yangon
23255,1385,2023-09-15 20:33:45,4530343.01,Debit,POS,Online Shop MM,Yangon
23256,1385,2024-08-11 15:51:21,1890207.58,Credit,ATM,Unknown,Myitkyina
23257,1385,2022-10-28 18:17:55,652913.76,Credit,Online,Unknown,Myitkyina
23258,1385,2023-06-11 22:03:24,1758102.3,Debit,POS,City Mart,Yangon
23259,1385,2023-04-09 21:50:32,1276644.19,Debit,Branch,Aung San Market,Yangon
23260,1385,2024-08-12 09:51:49,3348416.72,Credit,Online,Unknown,Naypyidaw
23261,1385,2024-05-31 22:19:46,1647734.56,Debit,POS,Ocean Supercenter,Yangon
23262,1385,2023-01-11 13:17:46,243898.08,Debit,Online,Aung San Market,Yangon
23263,1385,2022-07-22 00:35:09,3870828.75,Debit,ATM,Wave Pay Merchant,Mawlamyine
23264,1385,2023-03-25 05:53:35,3367174.37,Credit,Online,Unknown,Naypyidaw
23265,1385,2023-01-22 07:01:00,2799845.3,Debit,Branch,Ocean Supercenter,Yangon
23266,1385,2022-06-30 08:40:01,428695.33,Debit,Online,City Mart,Yangon
23267,1385,2025-02-15 21:44:32,3418195.02,Credit,ATM,Unknown,Pathein
23268,1385,2024-07-16 06:21:54,3666030.69,Debit,Branch,City Mart,Yangon
23269,1385,2025-03-02 19:34:20,1666367.68,Debit,POS,KBZ Pay Merchant,Sittwe
23270,1385,2024-02-23 18:45:41,1252108.01,Debit,POS,Junction Square,Yangon
23271,1385,2024-06-21 14:40:17,4174936.09,Debit,Online,Wave Pay Merchant,Yangon
23272,1385,2023-02-08 12:09:13,4566345.0,Debit,Online,City Mart,Yangon
23273,1386,2025-01-23 01:49:30,4389172.34,Debit,ATM,MPT Merchant,Mawlamyine
23274,1386,2024-12-29 19:44:28,3243879.51,Credit,Online,Unknown,Myitkyina
23275,1386,2024-09-03 12:10:52,3022259.11,Credit,Branch,Unknown,Mawlamyine
23276,1386,2025-02-20 23:16:47,1422110.88,Debit,POS,Mytel Payment,Bago
23277,1386,2024-07-10 23:36:33,251190.6,Debit,ATM,MPT Merchant,Naypyidaw
23278,1386,2024-05-24 16:52:25,1750717.61,Credit,ATM,Unknown,Myitkyina
23279,1386,2024-06-06 07:38:36,1599578.02,Debit,POS,Ocean Supercenter,Yangon
23280,1386,2024-09-27 11:36:31,653881.41,Debit,POS,Myanmar Plaza,Yangon
23281,1386,2024-11-08 00:29:46,3307983.46,Debit,POS,City Mart,Yangon
23282,1386,2025-01-11 14:41:31,1117735.96,Credit,POS,Unknown,Sittwe
23283,1386,2025-04-06 10:25:47,656294.23,Debit,Online,MPT Merchant,Bago
23284,1386,2024-10-28 00:10:23,3743670.62,Debit,POS,Aung San Market,Yangon
23285,1386,2024-08-06 12:03:08,4023758.07,Debit,Online,Mytel Payment,Pathein
23286,1386,2024-09-16 18:32:26,2293364.99,Credit,ATM,Unknown,Mandalay
23287,1386,2025-03-17 07:39:24,1286693.57,Credit,POS,Unknown,Pathein
23288,1386,2024-11-24 20:38:42,3512495.57,Credit,ATM,Unknown,Sittwe
23289,1386,2024-11-02 13:04:53,4734462.0,Credit,ATM,Unknown,Bago
23290,1386,2024-10-24 00:03:52,3473948.89,Credit,Branch,Unknown,Mawlamyine
23291,1386,2025-02-19 12:13:12,2427449.51,Debit,Online,Mytel Payment,Monywa
23292,1387,2025-02-14 14:00:15,2856215.43,Debit,ATM,Wave Pay Merchant,Mandalay
23293,1387,2025-03-20 04:38:12,2928325.18,Debit,ATM,Wave Pay Merchant,Bago
23294,1387,2025-02-21 06:33:32,776342.34,Credit,Branch,Unknown,Sittwe
23295,1387,2025-02-26 06:21:51,4557487.71,Credit,Branch,Unknown,Monywa
23296,1387,2025-04-08 19:45:53,4853833.11,Credit,Online,Unknown,Sittwe
23297,1387,2025-04-03 01:13:18,563713.82,Credit,POS,Unknown,Monywa
23298,1387,2025-02-14 16:09:00,3151894.32,Credit,Online,Unknown,Bago
23299,1387,2025-03-11 16:34:39,4870868.83,Credit,Branch,Unknown,Sittwe
23300,1387,2025-02-19 20:16:57,4426220.39,Debit,Branch,City Mart,Naypyidaw
23301,1387,2025-03-07 18:22:54,2576512.51,Debit,Online,Mytel Payment,Yangon
23302,1387,2025-03-23 03:34:30,255309.35,Debit,Branch,KBZ Pay Merchant,Naypyidaw
23303,1387,2025-03-25 16:03:58,3144735.9,Debit,ATM,MPT Merchant,Bago
23304,1387,2025-02-11 03:53:42,2334041.9,Debit,ATM,Mytel Payment,Mawlamyine
23305,1387,2025-03-29 16:42:34,3452652.15,Debit,ATM,MPT Merchant,Pathein
23306,1387,2025-02-21 19:03:40,1773734.98,Credit,Online,Unknown,Mawlamyine
23307,1387,2025-03-09 04:07:24,4655245.65,Credit,POS,Unknown,Taunggyi
23308,1387,2025-03-19 02:39:28,2924614.17,Debit,Online,Aung San Market,Yangon
23309,1387,2025-03-18 10:25:23,2185043.81,Debit,POS,KBZ Pay Merchant,Bago
23310,1387,2025-01-28 08:27:30,4783524.17,Credit,POS,Unknown,Taunggyi
23311,1388,2024-11-14 22:10:57,4865257.27,Debit,POS,Aung San Market,Yangon
23312,1388,2024-05-22 00:46:42,1104955.06,Debit,POS,Online Shop MM,Taunggyi
23313,1388,2025-03-06 14:17:51,1963263.95,Credit,POS,Unknown,Yangon
23314,1388,2025-02-17 12:26:31,635254.86,Debit,Online,KBZ Pay Merchant,Pathein
23315,1388,2024-11-07 13:13:13,182285.27,Debit,Online,Myanmar Plaza,Yangon
23316,1388,2024-06-13 07:31:36,2453775.09,Debit,Online,Aung San Market,Yangon
23317,1388,2024-10-06 16:28:28,1422882.53,Debit,POS,Mytel Payment,Taunggyi
23318,1388,2025-01-06 19:59:02,159361.57,Credit,Branch,Unknown,Mandalay
23319,1388,2024-10-01 03:54:49,2631936.61,Debit,Branch,Ocean Supercenter,Yangon
23320,1388,2024-08-01 12:50:51,3183758.5,Credit,ATM,Unknown,Taunggyi
23321,1388,2024-09-01 17:26:48,1923154.85,Debit,Online,Aung San Market,Yangon
23322,1388,2025-03-31 10:18:01,3741245.63,Credit,ATM,Unknown,Monywa
23323,1388,2024-09-10 07:49:13,248424.68,Debit,Branch,Mytel Payment,Naypyidaw
23324,1388,2024-12-20 12:12:39,3500689.18,Debit,ATM,Wave Pay Merchant,Mandalay
23325,1388,2024-12-29 04:22:53,2370154.54,Debit,ATM,MPT Merchant,Bago
23326,1388,2024-03-18 12:55:53,255446.89,Debit,ATM,KBZ Pay Merchant,Myitkyina
23327,1388,2025-02-28 21:08:24,1758083.79,Credit,POS,Unknown,Taunggyi
23328,1388,2024-12-05 03:44:25,3195635.22,Credit,Branch,Unknown,Monywa
23329,1389,2022-10-24 13:46:35,2195688.36,Debit,ATM,MPT Merchant,Yangon
23330,1389,2022-11-17 02:19:35,4778988.39,Debit,Branch,Wave Pay Merchant,Sittwe
23331,1389,2019-03-16 23:01:03,1452127.51,Credit,ATM,Unknown,Monywa
23332,1389,2020-09-16 01:18:04,3317758.49,Debit,Branch,Wave Pay Merchant,Monywa
23333,1389,2019-01-06 19:50:52,2268720.15,Debit,Branch,KBZ Pay Merchant,Myitkyina
23334,1389,2024-11-22 08:55:22,1266706.83,Credit,Branch,Unknown,Monywa
23335,1389,2022-04-13 05:14:03,3841923.49,Credit,Branch,Unknown,Monywa
23336,1389,2023-07-19 15:45:07,3940107.3,Debit,Online,Myanmar Plaza,Yangon
23337,1389,2024-03-18 19:47:50,4747246.8,Debit,Branch,Myanmar Plaza,Yangon
23338,1389,2020-11-04 01:19:17,1143453.38,Credit,ATM,Unknown,Pathein
23339,1389,2024-06-28 12:35:33,2813910.36,Debit,ATM,Aung San Market,Yangon
23340,1389,2022-06-20 19:29:50,4472572.16,Credit,Branch,Unknown,Taunggyi
23341,1389,2024-04-28 17:47:23,2919829.96,Credit,ATM,Unknown,Mandalay
23342,1389,2022-06-17 03:57:31,2542245.59,Debit,ATM,City Mart,Naypyidaw
23343,1389,2018-02-18 23:07:48,2213523.34,Debit,ATM,Mytel Payment,Myitkyina
23344,1389,2022-02-28 23:01:33,1087755.93,Debit,Online,Mytel Payment,Mawlamyine
23345,1389,2021-05-27 05:23:32,4671613.88,Credit,Branch,Unknown,Taunggyi
23346,1389,2018-12-04 16:11:41,4941274.73,Debit,Online,Ocean Supercenter,Yangon
23347,1389,2019-02-09 10:01:08,2811198.48,Credit,Online,Unknown,Taunggyi
23348,1389,2023-05-30 16:54:54,327720.09,Credit,Online,Unknown,Mandalay
23349,1389,2018-08-06 22:50:08,2319710.13,Debit,ATM,Myanmar Plaza,Yangon
23350,1390,2023-06-12 18:07:42,4629368.35,Debit,ATM,Wave Pay Merchant,Mandalay
23351,1390,2025-01-01 10:52:25,1240429.29,Debit,Online,KBZ Pay Merchant,Sittwe
23352,1390,2025-04-06 08:28:02,828634.42,Credit,Branch,Unknown,Naypyidaw
23353,1390,2025-02-09 20:24:08,101909.33,Credit,POS,Unknown,Yangon
23354,1390,2020-10-15 21:14:32,681298.71,Credit,Online,Unknown,Yangon
23355,1390,2022-01-02 20:45:24,568821.2,Credit,ATM,Unknown,Taunggyi
23356,1390,2023-12-14 17:07:14,1689011.71,Credit,Branch,Unknown,Sittwe
23357,1390,2021-12-31 15:00:53,2252919.24,Debit,Branch,Aung San Market,Yangon
23358,1390,2020-12-24 19:11:58,24973.39,Debit,POS,Online Shop MM,Mandalay
23359,1390,2023-04-20 16:52:49,713081.04,Credit,Branch,Unknown,Mandalay
23360,1390,2022-08-23 03:56:38,884449.9,Debit,Online,Ocean Supercenter,Yangon
23361,1390,2021-05-22 20:41:42,3277630.35,Credit,Online,Unknown,Yangon
23362,1390,2024-03-11 09:30:51,1779889.49,Debit,Online,Junction Square,Yangon
23363,1390,2024-02-19 07:11:19,1897448.71,Debit,POS,Online Shop MM,Taunggyi
23364,1390,2023-12-10 12:00:40,1811292.06,Debit,Online,Online Shop MM,Bago
23365,1390,2020-12-17 23:46:15,2906184.82,Credit,Branch,Unknown,Myitkyina
23366,1390,2023-05-23 19:06:30,808298.19,Debit,Branch,Aung San Market,Yangon
23367,1391,2023-08-02 12:15:07,2685950.68,Debit,POS,Aung San Market,Yangon
23368,1391,2021-03-15 11:52:55,4010439.79,Debit,ATM,Junction Square,Yangon
23369,1391,2023-10-24 05:48:32,976246.87,Debit,Branch,Mytel Payment,Sittwe
23370,1391,2023-12-23 13:09:05,3975980.29,Credit,Branch,Unknown,Yangon
23371,1391,2022-01-20 01:09:30,4969980.97,Credit,Online,Unknown,Bago
23372,1391,2022-04-28 05:59:26,2661155.71,Credit,POS,Unknown,Naypyidaw
23373,1391,2024-05-01 02:00:36,1556898.13,Credit,Online,Unknown,Yangon
23374,1391,2020-05-31 01:08:27,2378051.03,Credit,ATM,Unknown,Mandalay
23375,1391,2022-08-22 19:42:32,1890830.88,Debit,Branch,KBZ Pay Merchant,Mandalay
23376,1391,2022-10-22 03:21:38,1736727.95,Debit,POS,Online Shop MM,Pathein
23377,1391,2021-11-23 08:17:22,4310550.98,Credit,Branch,Unknown,Myitkyina
23378,1391,2021-09-21 07:41:04,1481308.8,Credit,ATM,Unknown,Mawlamyine
23379,1391,2024-10-11 16:14:46,3550428.83,Debit,Branch,Mytel Payment,Mawlamyine
23380,1391,2022-12-26 13:15:19,3252911.96,Debit,POS,Ocean Supercenter,Mandalay
23381,1391,2022-04-02 00:30:07,2634772.65,Debit,ATM,MPT Merchant,Mandalay
23382,1391,2024-07-07 22:11:13,2753068.76,Credit,Online,Unknown,Mandalay
23383,1392,2025-02-14 05:06:27,1369817.52,Credit,ATM,Unknown,Sittwe
23384,1392,2025-02-21 21:13:12,4371580.76,Debit,Branch,MPT Merchant,Naypyidaw
23385,1392,2025-03-18 10:12:02,3827145.08,Debit,Branch,Ocean Supercenter,Yangon
23386,1392,2025-03-13 02:41:24,1838535.8,Debit,ATM,Online Shop MM,Taunggyi
23387,1392,2025-02-22 08:11:32,3851932.84,Credit,Online,Unknown,Naypyidaw
23388,1392,2025-02-15 04:02:23,1396224.44,Credit,Branch,Unknown,Mandalay
23389,1392,2025-03-27 08:42:47,2441525.59,Debit,POS,KBZ Pay Merchant,Sittwe
23390,1392,2025-03-26 13:23:22,2025424.39,Debit,Branch,KBZ Pay Merchant,Bago
23391,1392,2025-02-13 19:48:24,2132816.12,Credit,Branch,Unknown,Naypyidaw
23392,1392,2025-03-07 21:31:58,4226243.3,Credit,Branch,Unknown,Mawlamyine
23393,1392,2025-02-14 17:24:05,2288311.46,Credit,Online,Unknown,Bago
23394,1392,2025-02-14 16:15:32,702849.52,Debit,Branch,City Mart,Mandalay
23395,1392,2025-03-26 08:43:41,4776395.12,Credit,ATM,Unknown,Naypyidaw
23396,1392,2025-02-15 23:07:34,30434.96,Debit,Branch,Online Shop MM,Mawlamyine
23397,1392,2025-03-30 21:48:59,3784752.53,Debit,Online,MPT Merchant,Mandalay
23398,1393,2024-09-16 12:47:03,3403740.19,Debit,Branch,Myanmar Plaza,Yangon
23399,1393,2024-11-20 21:46:35,2630812.51,Debit,Branch,Ocean Supercenter,Yangon
23400,1393,2025-03-30 15:49:09,4032726.43,Debit,ATM,Online Shop MM,Taunggyi
23401,1393,2024-10-22 21:58:41,4204159.96,Debit,ATM,Myanmar Plaza,Yangon
23402,1393,2025-03-17 13:51:36,115425.28,Credit,Online,Unknown,Mawlamyine
23403,1393,2025-01-09 13:40:10,4562424.39,Credit,ATM,Unknown,Bago
23404,1393,2024-10-22 15:09:56,3912055.59,Debit,Online,Junction Square,Yangon
23405,1393,2025-03-22 13:28:40,781282.3,Debit,Branch,Aung San Market,Yangon
23406,1393,2024-11-26 23:02:29,4945947.4,Debit,Branch,Wave Pay Merchant,Mandalay
23407,1393,2025-03-12 20:32:06,308030.54,Debit,Online,Ocean Supercenter,Yangon
23408,1393,2024-12-20 08:16:14,376321.74,Credit,Online,Unknown,Pathein
23409,1393,2024-12-03 18:08:55,4868269.58,Credit,Online,Unknown,Bago
23410,1393,2024-09-06 13:28:33,3920296.97,Debit,Branch,Online Shop MM,Taunggyi
23411,1393,2025-04-03 18:49:43,3274559.93,Debit,Branch,MPT Merchant,Bago
23412,1393,2025-01-21 01:47:55,4212859.28,Credit,Branch,Unknown,Yangon
23413,1393,2024-11-18 20:23:58,4316692.26,Credit,Branch,Unknown,Mandalay
23414,1393,2025-01-24 03:53:50,864914.88,Debit,Branch,MPT Merchant,Pathein
23415,1393,2024-12-11 10:57:57,2192465.46,Credit,Online,Unknown,Bago
23416,1393,2024-10-07 23:02:20,1091203.69,Debit,Online,MPT Merchant,Sittwe
23417,1393,2025-03-20 15:26:15,3063275.34,Debit,Branch,MPT Merchant,Monywa
